item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
2c22f5062afd,dacc3919b744,26,98,0,2,0,49,4,Футболки для девочки,"Всё по 100р/
Vitacci-158см (новая)/
Vitacci-158см (новая)/
Acoola-158см (новая)/
Concept club-xxs /
Acoola-152 см/
Gloria jeans -xs/
Если есть вопросы или хотите купить,пишите лучше в сообщения,на телефон не всегда могу ответить.",-0.2880415216671044,18,2017-03-16,1,4bd1a46fd85dc78c117531c3aafafb73cd09bebdc74eef4881d0c1193d6bf683,13,0.21407
4d8a0892f2a9,f3fbca80c530,10,106,0,6,2,40,39,Сапожки,Продам. Эко-кожа. В хор.состоянии. Аккуратно сидят на ножке.,-0.28769086541946465,108,2017-03-24,1,3b7e85565651edaab49b57ed888d171b448360bfebb01ff569b66df4c4a810fb,144,0.0
30dc6cec65bd,95c4d765157e,10,87,0,2,0,28,3,Пальто на девочку,Новое пальто.длина рукава 55 см.длина пальто 73 см.материал кашемир.,-0.28769086541946465,35,2017-03-20,1,a4b62143bf529f6feb87303bb4fe1b78adacdc1a0e2bde60190ca87a6f1f0c06,162,0.0
70ced340dae9,ad6d82f4860c,1,28,2,0,6,6,95,"Chevrolet Niva, 2005","Продаётся Нива Шевролет 2005 г.в.Авто в хорошем состояние.Музыка,сигнализация,зимняя резина.Все вопросы по тел.Торг",-0.15575645224502693,104,2017-03-17,0,7d33d244a67f280855cb6d1aa3a4a99bf5aed9420bf6c10a632d4400c14965d6,15,0.7376
26043175bd1c,094186eb173d,1,168,0,2,0,40,24,Продам сандали,Продам сандали резиновые 27 р,-0.28795385760519443,69,2017-03-25,0,976fdeb87f87d185e545575fa1fa063802b08e6715ed33d42288258216b325ce,147,0.0
4aae77ffb938,7e8938088665,17,141,0,6,2,43,66,Продам платье,Продам вечернее платье не подошло по размеру,-0.28698955292418526,1,2017-03-17,1,e83de98dda1e290b0449f5c232bf48131f25c5864f7caa9780162e50ff59e305,97,0.0
9c6c0bb149b7,20d73c094028,1,159,0,2,1,26,2,Джинсы,"В хорошем состоянии, размеры на фото",-0.28795385760519443,125,2017-03-26,0,0289fcdebb29c4c32ebd0f3626f3b1f4c353767971421df7f699296e041705bf,244,0.0
d96d6a082162,625d563a0a02,15,132,0,6,2,45,47,Жилет джинсовый,Абсолютно в идеальном состоянии,-0.28795385760519443,51,2017-03-28,1,065de4f106a7079d3f7bda014068ebf296d13d6e7cc7280cda325d0233c5be26,72,0.0
89c4d02d6de5,d0417b079766,10,124,0,6,2,40,37,Слипы,Продам б/у в отличном состоянии,-0.28773469745041963,283,2017-03-15,1,981916f78b02b6ba3924724d4da4daa9c7da0f9b6dcc6d9992e02fcac03c213f,105,0.80323
d67349faf069,aea460dff230,25,150,0,2,0,40,22,Валенки,"Очень тёплые и удобные валенки. Подошва резиновая, не промокают!",-0.28769086541946465,33,2017-03-20,1,27cc5bd6d73a7fb0204a0966009a6125461e10f30a33113608e2484939176939,258,0.0
eeb548d7a905,172ee658ef26,4,40,0,2,0,40,36,Туфли спортивные 36 размера,"Продам отличные туфли , носили один сезон.",-0.28795385760519443,54,2017-03-20,1,b6bbc780ec97e0e2340bad865b11b969d1d9fc4c694d59cf8a65ed1828c94ee1,132,0.0
2c7ce0cad86f,6220cbc4bc35,12,120,0,2,1,28,119,Комбинезон трансформер,"Комбинезон трансформер весна-осень!На ребенка от 6 месяцев до 3 лет.Покупали в том году,проходили только весну.Комбинезончик,в отличном состоянии,ждет своего нового хозяина))",-0.2859375841812662,10,2017-03-27,1,b7307fb7c380accc0e617bdc22038c631a391e5a2cf93e60b768d99bcf424a9a,106,0.0
7d061bb96671,a72bc3c3c125,2,21,0,6,2,40,38,Converse all star,"Размер 37-38 , в отличном качестве , кожа , идеальное состояние, одевались 1 раз , торг",-0.2863759044908158,13,2017-03-19,1,af4fa7068fbf297d514e37c5fee5b6d1fb50a7578127db0816deef1237e70a92,216,0.0
b0a5132ed8d9,f31e5ecc98e0,10,87,0,6,2,43,41,Юбка,"На невысокую девушку , в хорошем состоянии",-0.2878661935432845,49,2017-03-18,0,797a75f03bcab3a371eda33e83b9748ca68509be8138aec255f629b500a2451e,85,0.0
61044c01124f,ded15555aa15,15,25,1,4,5,2,120,"3-к квартира, 75.4 м², 3/5 эт.",без ремонта,1.5089840834244563,12,2017-03-16,1,2f5069dfb7837864487f379b23238c64abcfe2ba9a6f95f0cb62e1bc919012bf,44,0.49328
034ed69e187c,13fa78e827de,24,63,1,4,5,47,125,"Студия, 25 м², 9/18 эт.","Отличная квартира – студия в новом Жилом Комплексе!/
 /
Жилой Комплекс расположен на самой высокой точке Ижевска, это позволит Вам и Вашим близким любоваться всеми красотами города. Развитая инфраструктура и удобная транспортная развязка. Территория с детскими и спортивными площадками, а также местами для отдыха взрослых. Прекрасная экология, сосновый бор. /
/
Успейте выбрать и забронировать. Звоните!!! Срок сдачи уже скоро.",0.8515036191000159,6171,2017-03-21,2,83ad4bc1da79ec5a2559e7e1db54753b17a04427f3334790ed1676e33f8e24c4,60,0.04253
42aa49ba30d1,36b2ad14aec8,8,94,0,6,2,49,49,Кофты,"Продам кофты,водолазки",-0.024786343751598394,13,2017-03-22,1,43eeaa0e88061effab5a15ee1bd481830ee859f0ebab972e7a4b83ba1744ccc0,198,0.0
81fa9f205e66,495d0ff3cc99,9,147,2,0,6,24,77,"Toyota Carina, 1993",Торг. срочно.  На 100 км 7 литров по трассе,-0.22676434239206653,10,2017-03-16,1,33ba4edb4836eef48889f1869b5262fd75633bd4afddfad43bbf43105cf4fd60,11,0.37929
3155ecb2df05,50df6a1d40a9,7,69,0,2,0,28,58,Куртка на девочку,"Весенняя курточка с шапочкой на малышку, не порвана, молния не расходится, подклад хлопок!",-0.28769086541946465,40,2017-03-23,1,f50adba45f9fab74e995f5ab6237c2192cd263f8e619c18c7c43a9584704b6ff,266,0.0
475219f9e2b0,d886d34fd7a1,4,40,2,0,6,27,14,"ВАЗ 2110, 2004","Продаю ВАЗ 2110 2003г.в, куплена машина в 2004 ПТС оригинал, я 3 владелец !!! Цвет синий металлик. Машина в очень хорошем состоянии, из недочетов, лопина на бампере, на это скину! Машина не ржавая, гнили нет! Движок в отличном состоянии (1.5, безотказный как АК 47)  ) КПП тоже в идеале! По ходовой нареканий нет, в машине все работает, инжектор ошибок не выдает! Резина Кама, в хорошем состоянии! Также есть музыка с USB, 4 колонки, 4 электро стекла! Торг естественно есть, мы же не в автосалоне!!",-0.2118614518673792,1,2017-03-26,1,393455b7ad58657054bb367cd06ad000a9670dbe920e199c9b3233438b586c9b,63,0.73759
b601f81ed619,7746ee6fba4d,9,84,0,2,0,40,7,Детские ботинки,"Продаю детские ботинки фирмы Dawid в хорошем состоянии. Полностью кожаные. Цвет серебристый, переливаются.",-0.2878661935432845,21,2017-03-25,1,36336ea046b95e2ef451c4aade7d33f7157080a1868fcf6fa4cafcfb0a5fa58f,256,0.0
346c56a92445,381c2ece1aac,16,138,2,0,6,11,89,"Honda HR-V, 2000",Очень удобный ухоженный автомобиль. Я владелец по ПТС. Не перекуп. Полная пошлина не распил не конструктор. В отличном состоянии. Лучше всяких акцентов и Рио .,-0.025136999999238095,105,2017-03-20,1,84f40c37bd54349b659dedf55bd6c3732e66525ba8998f5c25a0091a44fb6556,63,0.0
de8fe0d31a0d,ca191bc0f10e,9,84,2,0,6,16,71,"Mercedes-Benz C-класс, 2005","Продам СРОЧНО хорошего мерса. Двигатель коробка на 5. Требует незначительных вложений. На фото все видно. Авто на полном ходу сел поехал. В хорошей комплектации SPORT. Номера отдам в подарок. Торг минимальный, звонить в любое время. СРОЧНО.",-0.011987390712749285,11,2017-03-28,1,5ca6fe64c1b9fc57a055451e1f384a3e5cb28d5710d7f01ca790f44f35067272,15,0.7376
de9bd68d081d,4089c213ec5f,19,54,0,2,1,28,60,Ветровка PlayToday рост 104см,"Продам очень красивую бирюзовую ветровку для мальчика на хб подкладе, размер 104. Академический",-0.28760320135755474,28,2017-03-16,1,e7195e95541674bd7e3e7df8585c1636be2d13c80bab39128e8aa7275d1467c6,159,0.0
8a8ae1c88f61,c35de8aebf9d,27,178,1,4,7,38,0,"1-к квартира, 40.5 м², 12/14 эт.","Квартира с мебелью и бытовой техникой. Благоустроенная огороженная территория, детская площадка,консьерж, /
грузовой и пассажирский лифт./
Застеклённая лоджия, кладовка, электроплита. 11 тысяч плюс квартплата",-0.2784861389189225,21797,2017-03-21,2,22a18d344906eea933afc7ee80b4fa1003fd9e3690bcbebf58313a6d478ff75b,59,0.03866
88e9e6f616ee,6f1abeb3c657,7,69,1,4,5,0,120,"1-к квартира, 46 м², 8/14 эт.","46 метров квадратных в новом кирпичном доме 2010 года с АВТОНОМНЫМ ОТОПЛЕНИЕМ, на улице Гагарина 2а. Центр города, ""Королевские Ворота"", Куйбышева, Римская, Невского, Фрунзе, Литовский вал, Московский проспект, Артиллерийская, Липовая аллея, Орудийная, Шахматная, Горького. Дом расположен в парковой зоне, огороженная территория, большая парковка, можно купить гараж, не слышно городского шума, приличные соседи, магазины, супермаркеты, аптека, фитнес, школа, детский сад, остановка транспорта всё рядом. Квартира на 8 этаже, 14 этажного дома, шикарный вид из окна. комната 17 метр, кухня 11 метров, с/у совмещённый просторный, гардеробная, лоджия. В квартире выполнен ремонт. В наличии встроенная кухня, мебель и техника. Возможна ИПОТЕКА.",2.3417926715687476,2366,2017-03-22,2,6f36f75db8c536b4293280e63e4745cd015f31887c5e6e4bd65d8f15d70aaeb0,58,0.0
3f2278fb6ff9,34f8eb0b64ba,23,162,0,2,1,28,4,Куртка подростковая,"Куртка на мальчика лет 10 -12. Весна ,осень. В отличном состоянии.",-0.28725342175053414,33,2017-03-22,1,1bddf6662ee5a6f6bc1d2b810966f541d2bc72678534ae64fa1137c70f8ec558,153,0.0
